cik,sector
316709,Financials
316709,Financials
316709,Financials
316709,Financials
316709,Financials
316709,Financials
316709,Financials
316709,Financials
316709,Financials
316709,Financials
89800,Materials
89800,Materials
89800,Materials
89800,Materials
89800,Materials
89800,Materials
89800,Materials
89800,Materials
89800,Materials
89800,Materials
89800,Materials
89800,Materials
89800,Materials
89800,Materials
89800,Materials
89800,Materials
89800,Materials
89800,Materials
89800,Materials
89800,Materials
87347,Energy
87347,Energy
87347,Energy
87347,Energy
87347,Energy
87347,Energy
87347,Energy
87347,Energy
87347,Energy
87347,Energy
87347,Energy
87347,Energy
87347,Energy
87347,Energy
87347,Energy
87347,Energy
87347,Energy
87347,Energy
87347,Energy
87347,Energy
91440,Industrials
91440,Industrials
91440,Industrials
91440,Industrials
91440,Industrials
91440,Industrials
91440,Industrials
91440,Industrials
91440,Industrials
91440,Industrials
91440,Industrials
91440,Industrials
91440,Industrials
91440,Industrials
91440,Industrials
91440,Industrials
91440,Industrials
91440,Industrials
91440,Industrials
92122,Utilities
92122,Utilities
92122,Utilities
92122,Utilities
92122,Utilities
92122,Utilities
92122,Utilities
92122,Utilities
92122,Utilities
92122,Utilities
92122,Utilities
92122,Utilities
92122,Utilities
92122,Utilities
92122,Utilities
92122,Utilities
92122,Utilities
92122,Utilities
92122,Utilities
92122,Utilities
1063761,Real Estate
1063761,Real Estate
1063761,Real Estate
1063761,Real Estate
1063761,Real Estate
1063761,Real Estate
1063761,Real Estate
1063761,Real Estate
1063761,Real Estate
1063761,Real Estate
1063761,Real Estate
1063761,Real Estate
1063761,Real Estate
1063761,Real Estate
1063761,Real Estate
1063761,Real Estate
1063761,Real Estate
1063761,Real Estate
1063761,Real Estate
1063761,Real Estate
64040,Financials
64040,Financials
64040,Financials
64040,Financials
64040,Financials
64040,Financials
64040,Financials
64040,Financials
64040,Financials
64040,Financials
64040,Financials
64040,Financials
64040,Financials
64040,Financials
64040,Financials
64040,Financials
64040,Financials
64040,Financials
64040,Financials
64040,Financials
1032208,Utilities
1032208,Utilities
1032208,Utilities
1032208,Utilities
1032208,Utilities
1032208,Utilities
1032208,Utilities
1032208,Utilities
1032208,Utilities
93751,Financials
93751,Financials
93751,Financials
93751,Financials
93751,Financials
93751,Financials
93751,Financials
93751,Financials
93751,Financials
93751,Financials
93751,Financials
93751,Financials
93751,Financials
93751,Financials
93751,Financials
93556,Industrials
93556,Industrials
93556,Industrials
93556,Industrials
93556,Industrials
93556,Industrials
93556,Industrials
93556,Industrials
93556,Industrials
93556,Industrials
93556,Industrials
93556,Industrials
93556,Industrials
93556,Industrials
93556,Industrials
93556,Industrials
93556,Industrials
93556,Industrials
93556,Industrials
93556,Industrials
310764,Health Care
310764,Health Care
310764,Health Care
310764,Health Care
310764,Health Care
310764,Health Care
310764,Health Care
310764,Health Care
310764,Health Care
310764,Health Care
310764,Health Care
310764,Health Care
310764,Health Care
310764,Health Care
310764,Health Care
96021,Consumer Staples
96021,Consumer Staples
96021,Consumer Staples
96021,Consumer Staples
96021,Consumer Staples
96021,Consumer Staples
96021,Consumer Staples
96021,Consumer Staples
96021,Consumer Staples
96021,Consumer Staples
96021,Consumer Staples
96021,Consumer Staples
96021,Consumer Staples
96021,Consumer Staples
96021,Consumer Staples
96021,Consumer Staples
96021,Consumer Staples
96021,Consumer Staples
96021,Consumer Staples
732717,Communication Services
24545,Consumer Staples
24545,Consumer Staples
24545,Consumer Staples
24545,Consumer Staples
24545,Consumer Staples
24545,Consumer Staples
24545,Consumer Staples
24545,Consumer Staples
24545,Consumer Staples
24545,Consumer Staples
24545,Consumer Staples
24545,Consumer Staples
24545,Consumer Staples
24545,Consumer Staples
24545,Consumer Staples
24545,Consumer Staples
24545,Consumer Staples
24545,Consumer Staples
24545,Consumer Staples
24545,Consumer Staples
27419,Consumer Staples
27419,Consumer Staples
27419,Consumer Staples
27419,Consumer Staples
27419,Consumer Staples
27419,Consumer Staples
27419,Consumer Staples
27419,Consumer Staples
27419,Consumer Staples
27419,Consumer Staples
27419,Consumer Staples
27419,Consumer Staples
27419,Consumer Staples
27419,Consumer Staples
27419,Consumer Staples
27419,Consumer Staples
27419,Consumer Staples
27419,Consumer Staples
27419,Consumer Staples
27419,Consumer Staples
109198,Consumer Discretionary
109198,Consumer Discretionary
109198,Consumer Discretionary
109198,Consumer Discretionary
109198,Consumer Discretionary
109198,Consumer Discretionary
109198,Consumer Discretionary
109198,Consumer Discretionary
109198,Consumer Discretionary
109198,Consumer Discretionary
109198,Consumer Discretionary
109198,Consumer Discretionary
109198,Consumer Discretionary
109198,Consumer Discretionary
109198,Consumer Discretionary
109198,Consumer Discretionary
109198,Consumer Discretionary
109198,Consumer Discretionary
109198,Consumer Discretionary
97745,Health Care
97745,Health Care
97745,Health Care
97745,Health Care
97745,Health Care
97745,Health Care
97745,Health Care
97745,Health Care
97745,Health Care
97745,Health Care
97745,Health Care
97745,Health Care
97745,Health Care
97745,Health Care
97745,Health Care
97745,Health Care
97745,Health Care
97745,Health Care
97745,Health Care
97745,Health Care
1116132,Consumer Discretionary
1116132,Consumer Discretionary
1116132,Consumer Discretionary
1116132,Consumer Discretionary
1116132,Consumer Discretionary
1116132,Consumer Discretionary
1116132,Consumer Discretionary
1116132,Consumer Discretionary
1116132,Consumer Discretionary
1116132,Consumer Discretionary
1116132,Consumer Discretionary
1116132,Consumer Discretionary
1116132,Consumer Discretionary
1116132,Consumer Discretionary
1116132,Consumer Discretionary
1116132,Consumer Discretionary
1116132,Consumer Discretionary
1116132,Consumer Discretionary
1116132,Consumer Discretionary
1113169,Financials
1113169,Financials
1113169,Financials
1113169,Financials
1113169,Financials
1113169,Financials
1113169,Financials
1113169,Financials
1113169,Financials
1113169,Financials
1113169,Financials
1113169,Financials
1113169,Financials
1113169,Financials
1113169,Financials
1113169,Financials
1113169,Financials
1113169,Financials
1113169,Financials
1113169,Financials
86312,Financials
86312,Financials
86312,Financials
86312,Financials
86312,Financials
86312,Financials
86312,Financials
86312,Financials
86312,Financials
86312,Financials
86312,Financials
86312,Financials
86312,Financials
86312,Financials
86312,Financials
86312,Financials
86312,Financials
86312,Financials
86312,Financials
86312,Financials
97476,Information Technology
97476,Information Technology
97476,Information Technology
97476,Information Technology
97476,Information Technology
97476,Information Technology
97476,Information Technology
97476,Information Technology
97476,Information Technology
97476,Information Technology
97476,Information Technology
97476,Information Technology
97476,Information Technology
97476,Information Technology
217346,Industrials
217346,Industrials
217346,Industrials
217346,Industrials
217346,Industrials
217346,Industrials
217346,Industrials
217346,Industrials
217346,Industrials
217346,Industrials
217346,Industrials
217346,Industrials
217346,Industrials
217346,Industrials
217346,Industrials
217346,Industrials
217346,Industrials
731766,Health Care
731766,Health Care
731766,Health Care
731766,Health Care
731766,Health Care
731766,Health Care
731766,Health Care
731766,Health Care
731766,Health Care
731766,Health Care
731766,Health Care
731766,Health Care
731766,Health Care
731766,Health Care
731766,Health Care
731766,Health Care
731766,Health Care
731766,Health Care
731766,Health Care
731766,Health Care
100885,Industrials
100885,Industrials
100885,Industrials
100885,Industrials
100885,Industrials
100885,Industrials
100885,Industrials
100885,Industrials
100885,Industrials
100885,Industrials
100885,Industrials
100885,Industrials
100885,Industrials
100885,Industrials
100885,Industrials
100885,Industrials
100885,Industrials
100885,Industrials
100885,Industrials
100885,Industrials
1090727,Industrials
1090727,Industrials
1090727,Industrials
1090727,Industrials
1090727,Industrials
1090727,Industrials
1090727,Industrials
1090727,Industrials
1090727,Industrials
1090727,Industrials
1090727,Industrials
1090727,Industrials
1090727,Industrials
1090727,Industrials
1090727,Industrials
1090727,Industrials
1090727,Industrials
1090727,Industrials
1090727,Industrials
1090727,Industrials
36104,Financials
36104,Financials
36104,Financials
36104,Financials
36104,Financials
36104,Financials
36104,Financials
36104,Financials
36104,Financials
36104,Financials
36104,Financials
36104,Financials
36104,Financials
36104,Financials
36104,Financials
36104,Financials
36104,Financials
36104,Financials
1035002,Energy
1035002,Energy
1035002,Energy
1035002,Energy
1035002,Energy
1035002,Energy
1035002,Energy
1035002,Energy
1035002,Energy
1035002,Energy
1035002,Energy
1035002,Energy
1035002,Energy
1035002,Energy
1035002,Energy
1035002,Energy
1035002,Energy
1035002,Energy
1035002,Energy
1035002,Energy
1396009,Materials
1396009,Materials
1396009,Materials
1396009,Materials
1396009,Materials
1396009,Materials
1396009,Materials
1396009,Materials
1396009,Materials
1396009,Materials
1396009,Materials
1396009,Materials
1396009,Materials
1396009,Materials
1396009,Materials
1396009,Materials
1396009,Materials
1396009,Materials
732712,Communication Services
732712,Communication Services
732712,Communication Services
732712,Communication Services
732712,Communication Services
732712,Communication Services
732712,Communication Services
732712,Communication Services
732712,Communication Services
732712,Communication Services
732712,Communication Services
732712,Communication Services
732712,Communication Services
732712,Communication Services
732712,Communication Services
732712,Communication Services
732712,Communication Services
732712,Communication Services
732712,Communication Services
732712,Communication Services
1000697,Health Care
1000697,Health Care
1000697,Health Care
1000697,Health Care
1000697,Health Care
1000697,Health Care
1000697,Health Care
1000697,Health Care
1000697,Health Care
1000697,Health Care
1000697,Health Care
1000697,Health Care
1000697,Health Care
1000697,Health Care
1000697,Health Care
1000697,Health Care
1000697,Health Care
1000697,Health Care
1000697,Health Care
1000697,Health Care
1618921,Consumer Staples
1618921,Consumer Staples
1618921,Consumer Staples
1618921,Consumer Staples
1618921,Consumer Staples
1618921,Consumer Staples
1618921,Consumer Staples
1618921,Consumer Staples
1618921,Consumer Staples
1618921,Consumer Staples
72971,Financials
72971,Financials
72971,Financials
72971,Financials
72971,Financials
72971,Financials
72971,Financials
72971,Financials
72971,Financials
72971,Financials
72971,Financials
72971,Financials
72971,Financials
72971,Financials
823768,Industrials
823768,Industrials
823768,Industrials
823768,Industrials
823768,Industrials
823768,Industrials
823768,Industrials
823768,Industrials
823768,Industrials
823768,Industrials
823768,Industrials
823768,Industrials
823768,Industrials
823768,Industrials
823768,Industrials
823768,Industrials
823768,Industrials
823768,Industrials
823768,Industrials
823768,Industrials
107263,Energy
107263,Energy
107263,Energy
107263,Energy
107263,Energy
107263,Energy
107263,Energy
107263,Energy
107263,Energy
107263,Energy
107263,Energy
107263,Energy
107263,Energy
107263,Energy
107263,Energy
107263,Energy
107263,Energy
107263,Energy
107263,Energy
107263,Energy
104169,Consumer Staples
104169,Consumer Staples
104169,Consumer Staples
104169,Consumer Staples
104169,Consumer Staples
104169,Consumer Staples
104169,Consumer Staples
104169,Consumer Staples
104169,Consumer Staples
104169,Consumer Staples
104169,Consumer Staples
104169,Consumer Staples
104169,Consumer Staples
104169,Consumer Staples
104169,Consumer Staples
104169,Consumer Staples
104169,Consumer Staples
104169,Consumer Staples
104169,Consumer Staples
104169,Consumer Staples
106535,Real Estate
106535,Real Estate
106535,Real Estate
106535,Real Estate
106535,Real Estate
106535,Real Estate
106535,Real Estate
106535,Real Estate
106535,Real Estate
106535,Real Estate
106535,Real Estate
106535,Real Estate
106535,Real Estate
106535,Real Estate
106535,Real Estate
106535,Real Estate
106535,Real Estate
106535,Real Estate
106535,Real Estate
106535,Real Estate
72903,Utilities
72903,Utilities
72903,Utilities
72903,Utilities
72903,Utilities
72903,Utilities
72903,Utilities
72903,Utilities
72903,Utilities
72903,Utilities
72903,Utilities
72903,Utilities
72903,Utilities
72903,Utilities
72903,Utilities
72903,Utilities
72903,Utilities
72903,Utilities
72903,Utilities
72903,Utilities
34088,Energy
34088,Energy
34088,Energy
34088,Energy
34088,Energy
34088,Energy
34088,Energy
34088,Energy
34088,Energy
34088,Energy
34088,Energy
34088,Energy
34088,Energy
34088,Energy
34088,Energy
1041061,Consumer Discretionary
1041061,Consumer Discretionary
1041061,Consumer Discretionary
1041061,Consumer Discretionary
1041061,Consumer Discretionary
1041061,Consumer Discretionary
1041061,Consumer Discretionary
1041061,Consumer Discretionary
1041061,Consumer Discretionary
1041061,Consumer Discretionary
1041061,Consumer Discretionary
1041061,Consumer Discretionary
1041061,Consumer Discretionary
1041061,Consumer Discretionary
1041061,Consumer Discretionary
1136869,Health Care
1136869,Health Care
1136869,Health Care
1136869,Health Care
1136869,Health Care
1136869,Health Care
1136869,Health Care
1136869,Health Care
1136869,Health Care
1136869,Health Care
1136869,Health Care
1136869,Health Care
1136869,Health Care
1136869,Health Care
1136869,Health Care
1136869,Health Care
1136869,Health Care
1136869,Health Care
1136869,Health Care
1136869,Health Care
